event_id_cnty,country,year,ntl_mean_5km,ntl_p90_5km,ntl_std_5km,ntl_year
ARG7112,Argentina,2021,1.12632154415798,1.6460360288619995,1.6411604842469327,2020
ARG7626,Argentina,2021,1.12632154415798,1.6460360288619995,1.6411604842469327,2020
ARG7628,Argentina,2021,1.12632154415798,1.6460360288619995,1.6411604842469327,2020
ARG7633,Argentina,2021,1.12632154415798,1.6460360288619995,1.6411604842469327,2020
ARG7740,Argentina,2021,1.12632154415798,1.6460360288619995,1.6411604842469327,2020
ARG7812,Argentina,2021,1.12632154415798,1.6460360288619995,1.6411604842469327,2020
ARG8297,Argentina,2021,0.9270291634043234,2.0043704509735107,0.7900699443113146,2020
ARG8306,Argentina,2021,0.9270291634043234,2.0043704509735107,0.7900699443113146,2020
ARG8151,Argentina,2021,58.011870496800384,93.74701898748224,33.87420205434602,2020
ARG8670,Argentina,2021,58.011870496800384,93.74701898748224,33.87420205434602,2020
ARG6368,Argentina,2021,35.51210278816408,62.259952545166016,21.695242612527977,2020
ARG6474,Argentina,2021,35.51210278816408,62.259952545166016,21.695242612527977,2020
ARG6644,Argentina,2021,35.51210278816408,62.259952545166016,21.695242612527977,2020
ARG6728,Argentina,2021,35.51210278816408,62.259952545166016,21.695242612527977,2020
ARG6851,Argentina,2021,35.51210278816408,62.259952545166016,21.695242612527977,2020
ARG6917,Argentina,2021,35.51210278816408,62.259952545166016,21.695242612527977,2020
ARG7182,Argentina,2021,35.51210278816408,62.259952545166016,21.695242612527977,2020
ARG7269,Argentina,2021,35.51210278816408,62.259952545166016,21.695242612527977,2020
ARG7795,Argentina,2021,35.51210278816408,62.259952545166016,21.695242612527977,2020
ARG7854,Argentina,2021,35.51210278816408,62.259952545166016,21.695242612527977,2020
ARG7952,Argentina,2021,35.51210278816408,62.259952545166016,21.695242612527977,2020
ARG7967,Argentina,2021,35.51210278816408,62.259952545166016,21.695242612527977,2020
ARG7995,Argentina,2021,35.51210278816408,62.259952545166016,21.695242612527977,2020
ARG8012,Argentina,2021,35.51210278816408,62.259952545166016,21.695242612527977,2020
ARG8046,Argentina,2021,35.51210278816408,62.259952545166016,21.695242612527977,2020
ARG8063,Argentina,2021,35.51210278816408,62.259952545166016,21.695242612527977,2020
ARG8082,Argentina,2021,35.51210278816408,62.259952545166016,21.695242612527977,2020
ARG8327,Argentina,2021,35.51210278816408,62.259952545166016,21.695242612527977,2020
ARG8347,Argentina,2021,35.51210278816408,62.259952545166016,21.695242612527977,2020
ARG8398,Argentina,2021,35.51210278816408,62.259952545166016,21.695242612527977,2020
ARG8215,Argentina,2021,35.51210278816408,62.259952545166016,21.695242612527977,2020
ARG8491,Argentina,2021,35.51210278816408,62.259952545166016,21.695242612527977,2020
ARG8604,Argentina,2021,35.51210278816408,62.259952545166016,21.695242612527977,2020
ARG8760,Argentina,2021,35.51210278816408,62.259952545166016,21.695242612527977,2020
ARG9041,Argentina,2021,35.51210278816408,62.259952545166016,21.695242612527977,2020
ARG9071,Argentina,2021,35.51210278816408,62.259952545166016,21.695242612527977,2020
ARG9177,Argentina,2021,35.51210278816408,62.259952545166016,21.695242612527977,2020
ARG9162,Argentina,2021,35.51210278816408,62.259952545166016,21.695242612527977,2020
ARG9281,Argentina,2021,35.51210278816408,62.259952545166016,21.695242612527977,2020
ARG9373,Argentina,2021,35.51210278816408,62.259952545166016,21.695242612527977,2020
ARG7016,Argentina,2021,8.17418909694,20.17469596862793,7.9155646851728525,2020
ARG8502,Argentina,2021,6.5402305256991715,20.50619888305664,7.332285052579463,2020
ARG8746,Argentina,2021,12.190416711205211,35.42856979370117,13.58143224085613,2020
ARG9208,Argentina,2021,4.18737767562733,8.90798568725586,9.281363164467233,2020
ARG7645,Argentina,2021,23.086523506444433,50.58734130859375,19.633628591955713,2020
ARG8192,Argentina,2021,2.8509980132359676,3.046434998512268,8.406969619416822,2020
ARG8214,Argentina,2021,2.8509980132359676,3.046434998512268,8.406969619416822,2020
ARG6930,Argentina,2021,20.767614957036074,48.97203063964844,18.300554252366982,2020
ARG7786,Argentina,2021,20.767614957036074,48.97203063964844,18.300554252366982,2020
ARG7051,Argentina,2021,0.6954217132902636,1.286067247390747,0.9505499250043512,2020
ARG7075,Argentina,2021,0.6954217132902636,1.286067247390747,0.9505499250043512,2020
ARG7232,Argentina,2021,0.6954217132902636,1.286067247390747,0.9505499250043512,2020
ARG7246,Argentina,2021,0.6954217132902636,1.286067247390747,0.9505499250043512,2020
ARG8240,Argentina,2021,0.6954217132902636,1.286067247390747,0.9505499250043512,2020
ARG9205,Argentina,2021,2.449093145318778,3.149643898010254,7.990780657538725,2020
ARG9279,Argentina,2021,2.449093145318778,3.149643898010254,7.990780657538725,2020
ARG9314,Argentina,2021,2.449093145318778,3.149643898010254,7.990780657538725,2020
ARG8253,Argentina,2021,4.881681143681834,14.843767166137695,5.8434200459686565,2020
ARG6827,Argentina,2021,79.8308737789334,94.63131713867188,12.977240608512503,2020
ARG7123,Argentina,2021,79.8308737789334,94.63131713867188,12.977240608512503,2020
ARG7602,Argentina,2021,79.8308737789334,94.63131713867188,12.977240608512503,2020
ARG7314,Argentina,2021,79.8308737789334,94.63131713867188,12.977240608512503,2020
ARG7713,Argentina,2021,79.8308737789334,94.63131713867188,12.977240608512503,2020
ARG9014,Argentina,2021,79.8308737789334,94.63131713867188,12.977240608512503,2020
ARG7146,Argentina,2021,0.9753583205811621,2.2577500343322754,1.2043957623243273,2020
ARG8072,Argentina,2021,0.9753583205811621,2.2577500343322754,1.2043957623243273,2020
ARG8098,Argentina,2021,4.096452498532747,13.365924835205078,7.2352520481863145,2020
ARG6490,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG6517,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG6518,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG6565,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG6648,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG6724,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG6790,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG6849,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG6859,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG6910,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG7015,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG7043,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG7079,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG7166,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG7178,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG7277,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG7330,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG7329,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG7480,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG7493,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG7578,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG7586,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG7539,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG7617,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG7653,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG7652,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG7706,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG7721,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG7727,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG7822,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG7878,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG7883,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG7925,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG7975,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG8020,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG8126,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG8139,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG8145,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG8221,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG8157,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG8260,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG8273,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG8318,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG8365,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG8366,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG8415,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG8179,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG8429,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG8438,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG8213,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG8212,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG8541,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG8483,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG8497,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG8508,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG8511,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG8624,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG8638,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG8647,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG8678,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG8696,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG8724,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG8742,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG8789,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG8920,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG8975,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG8974,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG9140,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG9283,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG9297,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG9303,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG9309,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG9312,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG9311,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG9321,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG9338,Argentina,2021,14.381318193740633,49.57439422607422,21.654309753558422,2020
ARG6736,Argentina,2021,84.55641466468617,115.78154754638672,26.132038178757522,2020
ARG6738,Argentina,2021,84.55641466468617,115.78154754638672,26.132038178757522,2020
ARG6747,Argentina,2021,84.55641466468617,115.78154754638672,26.132038178757522,2020
ARG6760,Argentina,2021,84.55641466468617,115.78154754638672,26.132038178757522,2020
ARG6769,Argentina,2021,84.55641466468617,115.78154754638672,26.132038178757522,2020
ARG6783,Argentina,2021,84.55641466468617,115.78154754638672,26.132038178757522,2020
ARG7569,Argentina,2021,84.55641466468617,115.78154754638672,26.132038178757522,2020
ARG8857,Argentina,2021,84.55641466468617,115.78154754638672,26.132038178757522,2020
ARG7303,Argentina,2021,4.612818855734133,9.700286865234375,10.80735815836333,2020
ARG9082,Argentina,2021,15.437220516749747,54.085235595703125,21.408803399915264,2020
ARG7206,Argentina,2021,8.211591628987643,24.83443832397461,12.008591958967891,2020
ARG8906,Argentina,2021,36.284587063628045,90.19192504882812,34.566494204749425,2020
ARG7069,Argentina,2021,15.869946136295077,52.156375885009766,18.776138179630323,2020
ARG8248,Argentina,2021,15.869946136295077,52.156375885009766,18.776138179630323,2020
ARG8123,Argentina,2021,2.01443940885732,4.707956314086914,3.256114064592338,2020
ARG7441,Argentina,2021,1.1499976562116883,1.3296984543745547,2.9011441140813212,2020
ARG6994,Argentina,2021,3.0673421973829806,8.823492050170898,3.8725216109030725,2020
ARG6798,Argentina,2021,3.0673421973829806,8.823492050170898,3.8725216109030725,2020
ARG6799,Argentina,2021,3.0673421973829806,8.823492050170898,3.8725216109030725,2020
ARG6865,Argentina,2021,3.0673421973829806,8.823492050170898,3.8725216109030725,2020
ARG6944,Argentina,2021,3.0673421973829806,8.823492050170898,3.8725216109030725,2020
ARG6984,Argentina,2021,3.0673421973829806,8.823492050170898,3.8725216109030725,2020
ARG7010,Argentina,2021,3.0673421973829806,8.823492050170898,3.8725216109030725,2020
ARG7156,Argentina,2021,3.0673421973829806,8.823492050170898,3.8725216109030725,2020
ARG7197,Argentina,2021,3.0673421973829806,8.823492050170898,3.8725216109030725,2020
ARG7250,Argentina,2021,3.0673421973829806,8.823492050170898,3.8725216109030725,2020
ARG7251,Argentina,2021,3.0673421973829806,8.823492050170898,3.8725216109030725,2020
ARG7820,Argentina,2021,3.0673421973829806,8.823492050170898,3.8725216109030725,2020
ARG8662,Argentina,2021,3.0673421973829806,8.823492050170898,3.8725216109030725,2020
ARG8224,Argentina,2021,3.0673421973829806,8.823492050170898,3.8725216109030725,2020
ARG8229,Argentina,2021,3.0673421973829806,8.823492050170898,3.8725216109030725,2020
ARG8232,Argentina,2021,3.0673421973829806,8.823492050170898,3.8725216109030725,2020
ARG8238,Argentina,2021,3.0673421973829806,8.823492050170898,3.8725216109030725,2020
ARG8250,Argentina,2021,3.0673421973829806,8.823492050170898,3.8725216109030725,2020
ARG8257,Argentina,2021,3.0673421973829806,8.823492050170898,3.8725216109030725,2020
ARG8266,Argentina,2021,3.0673421973829806,8.823492050170898,3.8725216109030725,2020
ARG8471,Argentina,2021,3.0673421973829806,8.823492050170898,3.8725216109030725,2020
ARG8476,Argentina,2021,3.0673421973829806,8.823492050170898,3.8725216109030725,2020
ARG8477,Argentina,2021,3.0673421973829806,8.823492050170898,3.8725216109030725,2020
ARG8719,Argentina,2021,3.0673421973829806,8.823492050170898,3.8725216109030725,2020
ARG8917,Argentina,2021,3.0673421973829806,8.823492050170898,3.8725216109030725,2020
ARG9037,Argentina,2021,3.0673421973829806,8.823492050170898,3.8725216109030725,2020
ARG9262,Argentina,2021,3.0673421973829806,8.823492050170898,3.8725216109030725,2020
ARG6496,Argentina,2021,19.481353821593487,58.86948013305664,24.292168764931585,2020
ARG6636,Argentina,2021,19.481353821593487,58.86948013305664,24.292168764931585,2020
ARG6637,Argentina,2021,19.481353821593487,58.86948013305664,24.292168764931585,2020
ARG6655,Argentina,2021,19.481353821593487,58.86948013305664,24.292168764931585,2020
ARG6657,Argentina,2021,19.481353821593487,58.86948013305664,24.292168764931585,2020
ARG6774,Argentina,2021,19.481353821593487,58.86948013305664,24.292168764931585,2020
ARG6824,Argentina,2021,19.481353821593487,58.86948013305664,24.292168764931585,2020
ARG6932,Argentina,2021,19.481353821593487,58.86948013305664,24.292168764931585,2020
ARG6947,Argentina,2021,19.481353821593487,58.86948013305664,24.292168764931585,2020
ARG6969,Argentina,2021,19.481353821593487,58.86948013305664,24.292168764931585,2020
ARG6985,Argentina,2021,19.481353821593487,58.86948013305664,24.292168764931585,2020
ARG6997,Argentina,2021,19.481353821593487,58.86948013305664,24.292168764931585,2020
ARG7037,Argentina,2021,19.481353821593487,58.86948013305664,24.292168764931585,2020
ARG8752,Argentina,2021,19.481353821593487,58.86948013305664,24.292168764931585,2020
ARG9005,Argentina,2021,19.481353821593487,58.86948013305664,24.292168764931585,2020
ARG6349,Argentina,2021,2.121430269642776,5.045322418212891,3.5856051732451517,2020
ARG8313,Argentina,2021,0.3602071843331917,0.5032975004282496,0.22684531479782852,2020
ARG7335,Argentina,2021,2.603541812984169,5.708406925201416,5.291818460657057,2020
ARG7448,Argentina,2021,2.603541812984169,5.708406925201416,5.291818460657057,2020
ARG7470,Argentina,2021,2.603541812984169,5.708406925201416,5.291818460657057,2020
ARG6868,Argentina,2021,0.4527826109461487,0.5209929347038269,0.5773750286151886,2020
ARG7053,Argentina,2021,0.4527826109461487,0.5209929347038269,0.5773750286151886,2020
ARG8101,Argentina,2021,0.4527826109461487,0.5209929347038269,0.5773750286151886,2020
ARG8612,Argentina,2021,58.095528365198334,84.8433380126953,22.81607882381721,2020
ARG6466,Argentina,2021,35.23529347380323,52.322818756103516,19.8198429616345,2020
ARG6548,Argentina,2021,35.23529347380323,52.322818756103516,19.8198429616345,2020
ARG6583,Argentina,2021,35.23529347380323,52.322818756103516,19.8198429616345,2020
ARG6723,Argentina,2021,35.23529347380323,52.322818756103516,19.8198429616345,2020
ARG7078,Argentina,2021,35.23529347380323,52.322818756103516,19.8198429616345,2020
ARG7597,Argentina,2021,35.23529347380323,52.322818756103516,19.8198429616345,2020
ARG7554,Argentina,2021,35.23529347380323,52.322818756103516,19.8198429616345,2020
ARG8060,Argentina,2021,35.23529347380323,52.322818756103516,19.8198429616345,2020
ARG8755,Argentina,2021,35.23529347380323,52.322818756103516,19.8198429616345,2020
ARG8898,Argentina,2021,35.23529347380323,52.322818756103516,19.8198429616345,2020
ARG8867,Argentina,2021,35.23529347380323,52.322818756103516,19.8198429616345,2020
ARG8899,Argentina,2021,35.23529347380323,52.322818756103516,19.8198429616345,2020
ARG7528,Argentina,2021,1.4929969624285926,2.674992322921753,3.642452243522599,2020
ARG7620,Argentina,2021,1.4929969624285926,2.674992322921753,3.642452243522599,2020
ARG6416,Argentina,2021,44.00760463531237,84.6273078918457,31.55998376408953,2020
ARG6437,Argentina,2021,44.00760463531237,84.6273078918457,31.55998376408953,2020
ARG6438,Argentina,2021,44.00760463531237,84.6273078918457,31.55998376408953,2020
ARG6465,Argentina,2021,44.00760463531237,84.6273078918457,31.55998376408953,2020
ARG7605,Argentina,2021,44.00760463531237,84.6273078918457,31.55998376408953,2020
ARG7606,Argentina,2021,44.00760463531237,84.6273078918457,31.55998376408953,2020
ARG8146,Argentina,2021,44.00760463531237,84.6273078918457,31.55998376408953,2020
ARG8373,Argentina,2021,44.00760463531237,84.6273078918457,31.55998376408953,2020
ARG8750,Argentina,2021,44.00760463531237,84.6273078918457,31.55998376408953,2020
ARG8980,Argentina,2021,44.00760463531237,84.6273078918457,31.55998376408953,2020
ARG6346,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG6352,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG6361,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG6367,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG6373,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG6397,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG6405,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG6417,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG6444,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG6470,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG6485,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG6486,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG6493,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG6492,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG6500,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG6550,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG6551,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG6566,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG6598,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG6614,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG6615,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG6649,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG6676,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG6693,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG6726,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG6755,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG6756,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG6757,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG6758,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG6791,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG6809,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG6830,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG6838,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG6877,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG6862,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG6912,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG6937,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG6938,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG6960,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG6979,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG7027,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG7028,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG7045,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG7081,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG7115,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG7149,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG7217,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG7253,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG7266,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG7278,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG7315,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG7331,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG7332,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG7363,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG7607,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG7675,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG7827,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG7865,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG8166,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG8169,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG8174,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG7945,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG7997,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG8013,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG8032,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG8038,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG8077,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG8162,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG8246,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG8289,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG8314,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG8324,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG8381,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG8209,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG8469,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
ARG8501,Argentina,2021,64.01861837948617,105.5015869140625,41.11472891717743,2020
