event_id_cnty,country,year,latitude,longitude
PER4375,Peru,2022,-8.0833,-79.0
PER4377,Peru,2022,-8.2205,-78.9772
PER4378,Peru,2022,-8.116,-79.03
PER4382,Peru,2022,-12.2299,-76.8593
COL10676,Colombia,2022,4.6502,-74.1074
MEX58843,Mexico,2022,17.6522,-97.8111
MEX58796,Mexico,2022,21.0165,-89.8765
CHI8592,Chile,2022,-33.4419,-70.679
CHI8579,Chile,2022,-38.4407,-71.8882
CHI8582,Chile,2022,-33.5309,-70.6664
CHI8583,Chile,2022,-33.051,-71.3941
ARG9906,Argentina,2022,-43.2993,-65.0935
ARG9907,Argentina,2022,-43.2527,-65.3062
ARG9905,Argentina,2022,-34.9206,-57.9529
CHI8591,Chile,2022,-33.455,-70.5934
ARG9912,Argentina,2022,-51.6268,-69.2262
ARG9913,Argentina,2022,-26.7342,-65.2593
CHI8580,Chile,2022,-41.7915,-73.4603
CHI8581,Chile,2022,-39.8142,-73.2459
PER4295,Peru,2022,-5.3254,-80.6631
CHI8590,Chile,2022,-37.6096,-73.6488
PER4294,Peru,2022,-5.2672,-80.6751
MEX58692,Mexico,2022,17.5516,-99.5011
CHI8578,Chile,2022,-38.7397,-72.5984
ARG9908,Argentina,2022,-34.6141,-58.4579
PER4370,Peru,2022,-9.9306,-76.2422
PER4299,Peru,2022,-4.9039,-80.6853
PER4386,Peru,2022,-4.8816,-80.7032
PER4288,Peru,2022,-11.8649,-77.0732
BRA52521,Brazil,2022,-10.9111,-37.0717
PER4297,Peru,2022,-5.1945,-80.6328
PER4371,Peru,2022,-14.0678,-75.7286
PER4374,Peru,2022,-11.8523,-75.5089
MEX58695,Mexico,2022,19.5271,-96.9226
MEX58795,Mexico,2022,19.4802,-96.9179
COL10678,Colombia,2022,5.2641,-76.5588
MEX58792,Mexico,2022,22.1517,-100.977
COL10679,Colombia,2022,3.2869,-75.8184
MEX58777,Mexico,2022,19.8411,-98.9816
MEX58773,Mexico,2022,16.8619,-99.8866
MEX58785,Mexico,2022,19.4788,-99.2332
PER4381,Peru,2022,-12.0103,-76.87
COL10677,Colombia,2022,10.3917,-75.4824
MEX58649,Mexico,2022,17.5453,-98.5986
MEX58775,Mexico,2022,20.1224,-98.737
CHI15736,Chile,2022,-33.4569,-70.6483
CHI15737,Chile,2022,-33.4917,-70.6571
CHI15739,Chile,2022,-33.036,-71.6296
CHI15740,Chile,2022,-33.4145,-70.6656
CHI15743,Chile,2022,-26.3401,-70.6169
CHI15744,Chile,2022,-27.3668,-70.3314
MEX58536,Mexico,2022,16.5611,-94.6125
MEX58810,Mexico,2022,16.3738,-95.1813
MEX58571,Mexico,2022,22.8908,-109.9123
MEX58713,Mexico,2022,17.2608,-99.5008
MEX58812,Mexico,2022,29.0749,-110.959
MEX58687,Mexico,2022,18.0211,-94.3875
MEX58572,Mexico,2022,19.4313,-99.1531
MEX58797,Mexico,2022,19.4829,-99.1135
MEX58535,Mexico,2022,19.4313,-99.1531
MEX58808,Mexico,2022,17.2675,-97.6805
MEX58576,Mexico,2022,18.1763,-93.9101
MEX58570,Mexico,2022,24.1487,-110.307
MEX58656,Mexico,2022,21.0161,-101.2536
ARG9923,Argentina,2022,-33.1238,-64.349
BRA52561,Brazil,2022,-22.8569,-43.3008
PER4320,Peru,2022,-11.1893,-77.5714
PER4331,Peru,2022,-6.4777,-76.3845
PER4326,Peru,2022,-5.1868,-79.9708
PER4323,Peru,2022,-5.2397,-79.4537
PER4327,Peru,2022,-5.0892,-81.1144
PER4307,Peru,2022,-7.2033,-78.3239
PER4309,Peru,2022,-14.1017,-71.4296
PER4317,Peru,2022,-8.5399,-78.6786
PER4313,Peru,2022,-13.986,-75.7729
PER4335,Peru,2022,-8.6413,-74.9643
PER4315,Peru,2022,-13.71,-76.203
PER4334,Peru,2022,-8.8283,-75.2127
PER4333,Peru,2022,-8.4726,-74.8061
PER4336,Peru,2022,-9.0378,-75.5091
PER4325,Peru,2022,-5.0966,-80.1643
PER4308,Peru,2022,-13.4758,-72.0697
PER4311,Peru,2022,-13.3354,-72.1566
BRA52524,Brazil,2022,-7.115,-34.8631
ARG9922,Argentina,2022,-33.2833,-64.5779
ARG9920,Argentina,2022,-33.0114,-64.1702
PER4388,Peru,2022,-13.3959,-72.0517
PER4321,Peru,2022,-12.0462,-77.0451
PER4329,Peru,2022,-15.5677,-70.1025
CHI8586,Chile,2022,-38.4464,-72.6667
ARG9921,Argentina,2022,-33.6207,-64.5918
ARG9918,Argentina,2022,-32.8144,-63.8749
PER4322,Peru,2022,-12.0462,-77.0451
COL10686,Colombia,2022,4.4396,-75.1937
COL10684,Colombia,2022,11.2294,-74.1909
BRA52526,Brazil,2022,2.8197,-60.6733
BRA52522,Brazil,2022,-9.6658,-35.7353
BRA52523,Brazil,2022,-12.9711,-38.5108
BRA52525,Brazil,2022,-22.9657,-43.1991
BRA52527,Brazil,2022,-23.6939,-46.565
ARG9926,Argentina,2022,-36.1535,-63.8552
CHI8587,Chile,2022,-38.3807,-73.9112
CHI8585,Chile,2022,-23.6524,-70.3954
ARG9919,Argentina,2022,-32.7588,-64.3342
ARG9924,Argentina,2022,-33.3841,-64.723
ARG9925,Argentina,2022,-33.9156,-64.3901
PER4332,Peru,2022,-6.4878,-76.3653
PER4306,Peru,2022,-16.3989,-71.535
PER4310,Peru,2022,-15.301,-71.1376
PER4394,Peru,2022,-5.9847,-79.7453
PER4305,Peru,2022,-16.3989,-71.535
PER4393,Peru,2022,-5.8031,-79.8336
PER4318,Peru,2022,-6.7714,-79.8409
PER4392,Peru,2022,-5.8861,-79.8851
PER4395,Peru,2022,-5.9847,-79.7453
PER4319,Peru,2022,-6.7714,-79.8409
PER4316,Peru,2022,-8.116,-79.03
BRA52560,Brazil,2022,-1.444,-48.4728
COL10714,Colombia,2022,3.1977,-75.644
PER4330,Peru,2022,-6.4933,-76.3505
ARG10193,Argentina,2022,-27.5249,-66.3869
PER4387,Peru,2022,-9.1208,-78.5279
MEX58646,Mexico,2022,19.7034,-101.192
PER4391,Peru,2022,-8.116,-79.03
PER4324,Peru,2022,-5.2397,-79.4537
PER4389,Peru,2022,-10.1292,-76.2042
PER4390,Peru,2022,-9.2953,-75.9957
PER4396,Peru,2022,-12.0462,-77.0451
COL10680,Colombia,2022,4.6502,-74.1074
COL10681,Colombia,2022,4.6502,-74.1074
MEX58655,Mexico,2022,19.8448,-90.5396
MEX58657,Mexico,2022,21.1614,-86.8248
ARG9916,Argentina,2022,-43.2527,-65.3062
ARG9914,Argentina,2022,-34.8588,-57.9116
ARG9915,Argentina,2022,-34.9206,-57.9529
ARG9927,Argentina,2022,-26.4999,-64.7435
ARG9928,Argentina,2022,-26.7584,-65.0688
ARG9929,Argentina,2022,-26.5672,-64.5542
ARG9930,Argentina,2022,-26.7374,-65.0337
ARG9931,Argentina,2022,-26.7298,-65.0104
ARG9932,Argentina,2022,-26.8198,-65.2169
ARG9933,Argentina,2022,-26.7944,-65.1331
ARG9934,Argentina,2022,-27.0542,-65.402
ARG9935,Argentina,2022,-27.5855,-65.618
ARG9936,Argentina,2022,-27.7696,-65.5887
ARG9937,Argentina,2022,-27.0329,-65.3071
ARG9938,Argentina,2022,-26.9224,-65.3379
ARG9939,Argentina,2022,-27.1654,-65.4971
ARG9940,Argentina,2022,-27.4312,-65.6146
ARG9941,Argentina,2022,-26.7342,-65.2593
ARG9968,Argentina,2022,-26.8198,-65.2169
COL10685,Colombia,2022,7.065,-73.85
MEX58591,Mexico,2022,19.2935,-99.6573
MEX58809,Mexico,2022,17.06,-96.7255
MEX58533,Mexico,2022,17.5516,-99.5011
MEX58573,Mexico,2022,17.5516,-99.5011
MEX58799,Mexico,2022,17.5516,-99.5011
PER4397,Peru,2022,-3.7491,-73.2538
MEX58811,Mexico,2022,18.1593,-96.0947
ARG9917,Argentina,2022,-34.6141,-58.4579
MEX58574,Mexico,2022,19.044,-98.1975
MEX58578,Mexico,2022,22.7761,-102.5718
PER4328,Peru,2022,-4.9039,-80.6853
PER4314,Peru,2022,-14.8277,-74.9371
MEX58554,Mexico,2022,17.9878,-92.9194
PER4312,Peru,2022,-14.0678,-75.7286
COL10683,Colombia,2022,5.2641,-76.5588
MEX58575,Mexico,2022,22.1517,-100.977
COL10713,Colombia,2022,6.9408,-73.7643
COL10682,Colombia,2022,7.9634,-74.0507
MEX58707,Mexico,2022,16.8619,-99.8866
MEX58798,Mexico,2022,16.8619,-99.8866
MEX58802,Mexico,2022,19.4788,-99.2332
MEX58577,Mexico,2022,18.1768,-93.0626
MEX58706,Mexico,2022,19.3166,-98.2376
MEX58801,Mexico,2022,20.0552,-99.3432
CHI15745,Chile,2022,-26.391,-70.0481
CHI15746,Chile,2022,-27.467,-70.2649
CHI15747,Chile,2022,-27.3668,-70.3314
MEX58688,Mexico,2022,29.0749,-110.959
MEX58579,Mexico,2022,25.5701,-103.4964
MEX58659,Mexico,2022,19.3502,-99.1621
MEX58829,Mexico,2022,19.1983,-98.2136
MEX58814,Mexico,2022,19.4313,-99.1531
MEX58696,Mexico,2022,19.7034,-101.192
MEX58622,Mexico,2022,20.6764,-103.3422
BRA52537,Brazil,2022,-22.8569,-43.3008
ARG9946,Argentina,2022,-28.4744,-65.7793
ARG9947,Argentina,2022,-45.8644,-67.4997
ARG9969,Argentina,2022,-31.6518,-68.2829
BRA52538,Brazil,2022,2.8197,-60.6733
BRA52528,Brazil,2022,-12.9711,-38.5108
BRA52540,Brazil,2022,-11.7277,-49.0686
BRA52530,Brazil,2022,-15.7797,-47.9297
BRA52531,Brazil,2022,-19.9208,-43.9378
BRA52535,Brazil,2022,-5.0892,-42.8019
BRA52532,Brazil,2022,-1.9608,-48.1967
BRA52536,Brazil,2022,-22.5117,-43.1774
BRA52539,Brazil,2022,-23.5353,-46.2134
ARG9943,Argentina,2022,-34.9206,-57.9529
ARG9952,Argentina,2022,-32.9528,-60.6473
COL10687,Colombia,2022,10.9799,-74.8013
COL10691,Colombia,2022,5.0577,-75.4911
ARG9949,Argentina,2022,-31.4355,-64.2009
CHI8588,Chile,2022,-23.6524,-70.3954
BRA52533,Brazil,2022,-1.444,-48.4728
BRA52534,Brazil,2022,-1.2987,-48.1612
ARG9951,Argentina,2022,-51.6268,-69.2262
ARG9950,Argentina,2022,-51.6268,-69.2262
COL10715,Colombia,2022,3.1977,-75.644
BRA52567,Brazil,2022,-23.5735,-46.7048
ARG9970,Argentina,2022,-27.4671,-66.01
PER4398,Peru,2022,-12.7826,-74.9727
PER4399,Peru,2022,-13.986,-75.7729
PER4400,Peru,2022,-13.9117,-75.8454
PER4401,Peru,2022,-5.9847,-79.7453
COL10688,Colombia,2022,4.6502,-74.1074
COL10689,Colombia,2022,4.6502,-74.1074
COL10700,Colombia,2022,4.6502,-74.1074
BRA52529,Brazil,2022,-15.7797,-47.9297
ARG9942,Argentina,2022,-34.9206,-57.9529
ARG9944,Argentina,2022,-34.9206,-57.9529
ARG9945,Argentina,2022,-34.9206,-57.9529
ARG9953,Argentina,2022,-27.7314,-65.583
MEX58819,Mexico,2022,18.5498,-97.4395
MEX58717,Mexico,2022,19.2935,-99.6573
MEX58556,Mexico,2022,17.06,-96.7255
PER4337,Peru,2022,-12.0651,-75.2049
MEX58708,Mexico,2022,17.5516,-99.5011
MEX58815,Mexico,2022,17.5516,-99.5011
MEX58538,Mexico,2022,27.8524,-101.1183
ARG9948,Argentina,2022,-34.6141,-58.4579
MEX58818,Mexico,2022,19.044,-98.1975
MEX58817,Mexico,2022,24.8597,-99.5679
MEX58828,Mexico,2022,17.9878,-92.9194
MEX58826,Mexico,2022,19.818,-97.3609
COL10701,Colombia,2022,8.7451,-75.8756
MEX58541,Mexico,2022,19.5271,-96.9226
MEX58703,Mexico,2022,19.5271,-96.9226
COL10692,Colombia,2022,5.2641,-76.5588
MEX58580,Mexico,2022,22.1517,-100.977
MEX58689,Mexico,2022,19.1799,-96.1356
MEX58616,Mexico,2022,14.9111,-92.2643
COL10690,Colombia,2022,10.3917,-75.4824
MEX58816,Mexico,2022,19.2522,-99.6054
MEX58830,Mexico,2022,18.8349,-97.1534
MEX58709,Mexico,2022,17.5469,-98.5821
MEX58631,Mexico,2022,20.1224,-98.737
MEX58702,Mexico,2022,24.8088,-107.394
CHI15748,Chile,2022,-33.0246,-71.5518
CHI15749,Chile,2022,-27.0705,-70.8279
MEX58660,Mexico,2022,24.1487,-110.307
MEX58581,Mexico,2022,16.754,-93.1152
MEX58837,Mexico,2022,23.7311,-99.1513
MEX58582,Mexico,2022,19.4313,-99.1531
MEX58840,Mexico,2022,20.9672,-89.6244
MEX58587,Mexico,2022,20.3592,-89.7718
MEX58652,Mexico,2022,19.4313,-99.1531
MEX58640,Mexico,2022,16.6913,-99.6266
MEX58584,Mexico,2022,20.6764,-103.3422
CHI8594,Chile,2022,-33.455,-70.5934
PER4343,Peru,2022,-8.116,-79.03
ARG9955,Argentina,2022,-27.507,-66.3255
ARG9956,Argentina,2022,-28.4744,-65.7793
BRA52547,Brazil,2022,-32.0384,-52.1047
PER4340,Peru,2022,-12.7826,-74.9727
PER4345,Peru,2022,-12.0462,-77.0451
PER4353,Peru,2022,-18.2855,-70.4386
PER4339,Peru,2022,-13.5226,-71.9673
ARG9957,Argentina,2022,-42.0655,-71.5232
PER4338,Peru,2022,-9.0853,-78.5783
COL10697,Colombia,2022,4.4396,-75.1937
BRA52544,Brazil,2022,-15.6467,-56.1325
BRA52542,Brazil,2022,-9.4313,-40.507
BRA52543,Brazil,2022,-12.9711,-38.5108
BRA52549,Brazil,2022,-23.0264,-45.5553
BRA52545,Brazil,2022,-21.6956,-45.2544
BRA52562,Brazil,2022,-1.444,-48.4728
BRA52548,Brazil,2022,-23.5506,-46.6334
COL10696,Colombia,2022,7.8939,-72.5078
PER4349,Peru,2022,-7.3505,-75.0095
PER4348,Peru,2022,-7.3505,-75.0095
PER4344,Peru,2022,-6.7714,-79.8409
PER4354,Peru,2022,-18.0147,-70.2536
PER4350,Peru,2022,-17.1983,-70.9357
PER4352,Peru,2022,-15.5677,-70.1025
COL10716,Colombia,2022,6.2496,-75.5774
BRA52563,Brazil,2022,-23.4739,-46.6731
COL10702,Colombia,2022,4.6502,-74.1074
COL10693,Colombia,2022,4.6502,-74.1074
CHI8593,Chile,2022,-37.667,-72.017
CHI8589,Chile,2022,-53.1548,-70.9113
ARG9954,Argentina,2022,-34.9206,-57.9529
ARG9959,Argentina,2022,-27.1227,-65.4695
COL10717,Colombia,2022,10.6111,-75.1422
PER4341,Peru,2022,-12.0651,-75.2049
PER4342,Peru,2022,-12.0651,-75.2049
PER4402,Peru,2022,-12.0651,-75.2049
MEX58831,Mexico,2022,25.5418,-103.4531
MEX58532,Mexico,2022,17.5516,-99.5011
MEX58833,Mexico,2022,17.5516,-99.5011
MEX58583,Mexico,2022,27.8524,-101.1183
PER4346,Peru,2022,-3.7491,-73.2538
PER4347,Peru,2022,-3.7491,-73.2538
MEX58836,Mexico,2022,20.5934,-100.39
ARG9958,Argentina,2022,-34.6141,-58.4579
MEX58839,Mexico,2022,17.8946,-94.8171
MEX58835,Mexico,2022,19.6257,-99.3159
PER4351,Peru,2022,-5.1945,-80.6328
MEX58664,Mexico,2022,19.5271,-96.9226
COL10695,Colombia,2022,5.2641,-76.5588
MEX58663,Mexico,2022,17.2281,-98.6338
MEX58834,Mexico,2022,19.5991,-99.0492
BRA52546,Brazil,2022,-9.3892,-40.5027
MEX58832,Mexico,2022,16.8619,-99.8866
COL10694,Colombia,2022,10.3917,-75.4824
BRA52541,Brazil,2022,-12.6975,-38.3242
MEX58586,Mexico,2022,18.851,-97.0989
MEX58585,Mexico,2022,24.8088,-107.394
MEX58844,Mexico,2022,17.0983,-99.7155
MEX58542,Mexico,2022,19.4313,-99.1531
MEX58856,Mexico,2022,19.6475,-99.1692
MEX58665,Mexico,2022,19.4313,-99.1531
MEX58712,Mexico,2022,19.7034,-101.192
ARG9962,Argentina,2022,-29.2792,-65.0634
PER4356,Peru,2022,-13.1588,-74.2232
PER4355,Peru,2022,-9.0853,-78.5783
COL10703,Colombia,2022,6.2496,-75.5774
BRA52564,Brazil,2022,-20.1286,-40.3078
BRA52550,Brazil,2022,-12.9711,-38.5108
BRA52553,Brazil,2022,-22.7253,-47.6492
BRA52554,Brazil,2022,-23.1794,-45.8869
BRA52552,Brazil,2022,-23.5227,-46.835
ARG9966,Argentina,2022,-26.8198,-65.2169
ARG9965,Argentina,2022,-33.1238,-64.349
COL10719,Colombia,2022,6.2496,-75.5774
COL10724,Colombia,2022,9.3023,-75.3955
CHI8595,Chile,2022,-18.4746,-70.2979
BRA52573,Brazil,2022,-22.2211,-54.8056
PER4403,Peru,2022,-9.0853,-78.5783
ARG9960,Argentina,2022,-34.8588,-57.9116
ARG9961,Argentina,2022,-34.9206,-57.9529
ARG9972,Argentina,2022,-43.2993,-65.0935
COL10720,Colombia,2022,10.6111,-75.1422
MEX58855,Mexico,2022,19.2935,-99.6573
MEX58845,Mexico,2022,17.5516,-99.5011
ARG9963,Argentina,2022,-34.6141,-58.4579
BRA52551,Brazil,2022,-7.2282,-39.3119
MEX58857,Mexico,2022,18.7181,-97.3071
MEX58858,Mexico,2022,22.7761,-102.5718
MEX58589,Mexico,2022,19.657,-99.2093
MEX58842,Mexico,2022,16.9129,-99.8223
PER4358,Peru,2022,-5.1945,-80.6328
PER4359,Peru,2022,-5.1945,-80.6328
PER4405,Peru,2022,-5.1945,-80.6328
MEX58590,Mexico,2022,19.5271,-96.9226
COL10722,Colombia,2022,5.6922,-76.658
MEX58846,Mexico,2022,19.5991,-99.0492
MEX58841,Mexico,2022,16.8619,-99.8866
MEX58666,Mexico,2022,19.4788,-99.2332
PER4357,Peru,2022,-11.97,-77.001
ARG9971,Argentina,2022,-33.3302,-60.2144
MEX58588,Mexico,2022,20.1224,-98.737
CHI15738,Chile,2022,-33.455,-70.5934
CHI15750,Chile,2022,-33.4569,-70.6483
CHI15751,Chile,2022,-33.036,-71.6296
CHI15752,Chile,2022,-29.4468,-71.2996
MEX59052,Mexico,2022,20.9672,-89.6244
MEX59032,Mexico,2022,20.6728,-101.3481
BRA52607,Brazil,2022,-23.5506,-46.6334
CHI8599,Chile,2022,-33.4311,-70.6045
BRA52601,Brazil,2022,-22.9064,-43.1822
BRA52583,Brazil,2022,-9.6658,-35.7353
BRA52587,Brazil,2022,-16.6786,-49.2539
BRA52594,Brazil,2022,-19.9208,-43.9378
BRA52598,Brazil,2022,-8.0539,-34.8811
BRA52604,Brazil,2022,-30.0331,-51.23
COL10726,Colombia,2022,10.9799,-74.8013
COL10727,Colombia,2022,4.6502,-74.1074
COL10731,Colombia,2022,11.3783,-72.2419
COL10732,Colombia,2022,7.8939,-72.5078
ARG9975,Argentina,2022,-27.479,-58.816
BRA52599,Brazil,2022,-4.5846,-42.8575
BRA52586,Brazil,2022,-15.7797,-47.9297
BRA52605,Brazil,2022,-24.5858,-48.5942
BRA52606,Brazil,2022,-23.9608,-46.3336
BRA52593,Brazil,2022,-20.4428,-54.6464
PER4406,Peru,2022,-12.0462,-77.0451
ARG9974,Argentina,2022,-27.5832,-66.3141
BRA52608,Brazil,2022,-23.5735,-46.7048
BRA52589,Brazil,2022,-2.5297,-44.3028
PER4407,Peru,2022,-3.7491,-73.2538
PER4408,Peru,2022,-4.9039,-80.6853
BRA52609,Brazil,2022,-10.9111,-37.0717
COL10730,Colombia,2022,5.6922,-76.658
COL10734,Colombia,2022,8.6395,-72.7359
MEX59088,Mexico,2022,19.5432,-99.235
COL10729,Colombia,2022,10.3917,-75.4824
COL10735,Colombia,2022,3.4376,-76.519
COL10736,Colombia,2022,3.4376,-76.519
ARG9973,Argentina,2022,-33.3302,-60.2144
MEX59044,Mexico,2022,25.6647,-100.311
CHI15753,Chile,2022,-27.3668,-70.3314
MEX59012,Mexico,2022,19.4313,-99.1531
COL10737,Colombia,2022,5.7508,-75.6002
CHI8604,Chile,2022,-33.4569,-70.6483
PER4413,Peru,2022,-18.0147,-70.2536
PER4412,Peru,2022,-6.7011,-79.9061
BRA52616,Brazil,2022,-3.1019,-60.025
PER4409,Peru,2022,-16.3989,-71.535
PER4411,Peru,2022,-6.7714,-79.8409
BRA52625,Brazil,2022,-3.4461,-52.8889
MEX59038,Mexico,2022,19.4313,-99.1531
MEX59015,Mexico,2022,19.5812,-98.9302
MEX59016,Mexico,2022,19.5863,-98.946
MEX59053,Mexico,2022,20.6764,-103.3422
MEX59054,Mexico,2022,19.044,-98.1975
PER4410,Peru,2022,-13.4099,-76.1324
COL10740,Colombia,2022,5.6922,-76.658
MEX59097,Mexico,2022,16.8025,-99.8352
MEX59021,Mexico,2022,16.8619,-99.8866
MEX59055,Mexico,2022,19.1799,-96.1356
ARG9976,Argentina,2022,-33.3302,-60.2144
MEX59089,Mexico,2022,25.6647,-100.311
MEX59014,Mexico,2022,20.1224,-98.737
MEX59022,Mexico,2022,20.1224,-98.737
MEX59042,Mexico,2022,20.1224,-98.737
MEX59023,Mexico,2022,31.7465,-106.485
MEX59024,Mexico,2022,26.0924,-98.2781
MEX59047,Mexico,2022,18.729,-99.3986
MEX59056,Mexico,2022,24.1487,-110.307
MEX59013,Mexico,2022,22.6286,-103.8942
MEX59046,Mexico,2022,19.4088,-99.0182
MEX59045,Mexico,2022,19.4313,-99.1531
MEX59031,Mexico,2022,19.4313,-99.1531
ARG9982,Argentina,2022,-35.6598,-63.7557
BRA52669,Brazil,2022,-5.795,-35.2094
CHI8613,Chile,2022,-41.1502,-73.4154
BRA52638,Brazil,2022,-9.9747,-67.81
BRA52651,Brazil,2022,-15.7797,-47.9297
BRA52666,Brazil,2022,-22.8569,-43.3008
BRA52648,Brazil,2022,-12.9711,-38.5108
BRA52649,Brazil,2022,-12.9711,-38.5108
BRA52655,Brazil,2022,-16.4708,-54.6356
BRA52672,Brazil,2022,-8.7619,-63.9039
BRA52662,Brazil,2022,-25.095,-50.1619
BRA52663,Brazil,2022,-21.7631,-41.3193
BRA52673,Brazil,2022,-21.7944,-48.1756
CHI8609,Chile,2022,-37.2305,-73.4448
CHI8612,Chile,2022,-36.827,-73.0498
ARG9977,Argentina,2022,-37.985,-61.3499
ARG9979,Argentina,2022,-38.5372,-58.7035
ARG9986,Argentina,2022,-32.8459,-61.2516
ARG9988,Argentina,2022,-32.3723,-61.0875
ARG9987,Argentina,2022,-32.9528,-60.6473
ARG9990,Argentina,2022,-32.7473,-60.7354
ARG9983,Argentina,2022,-34.3727,-62.1283
ARG9984,Argentina,2022,-32.8233,-61.3906
ARG9989,Argentina,2022,-32.7149,-60.7317
ARG9985,Argentina,2022,-32.8233,-61.3906
CHI8605,Chile,2022,-23.6524,-70.3954
ARG10042,Argentina,2022,-51.536,-72.3379
BRA52650,Brazil,2022,-3.7172,-38.5431
COL10744,Colombia,2022,4.6502,-74.1074
BRA52657,Brazil,2022,-19.9208,-43.9378
CHI8614,Chile,2022,-33.455,-70.5934
ARG9978,Argentina,2022,-34.9206,-57.9529
ARG9981,Argentina,2022,-31.4355,-64.2009
CHI8606,Chile,2022,-22.4567,-68.9237
MEX59058,Mexico,2022,20.33,-99.23
MEX59090,Mexico,2022,16.8713,-93.2064
MEX59057,Mexico,2022,17.5516,-99.5011
PER4414,Peru,2022,-3.7491,-73.2538
PER4415,Peru,2022,-3.7491,-73.2538
ARG9980,Argentina,2022,-34.6141,-58.4579
MEX59062,Mexico,2022,19.044,-98.1975
MEX59063,Mexico,2022,18.6997,-97.3381
MEX59060,Mexico,2022,19.6257,-99.3159
BRA52676,Brazil,2022,-10.9111,-37.0717
PER4416,Peru,2022,-5.1945,-80.6328
MEX59064,Mexico,2022,19.5271,-96.9226
MEX59059,Mexico,2022,19.5991,-99.0492
COL10746,Colombia,2022,8.6395,-72.7359
CHI8610,Chile,2022,-38.0156,-73.2299
COL10745,Colombia,2022,10.3917,-75.4824
COL10749,Colombia,2022,3.529,-76.4998
BRA52645,Brazil,2022,-12.2667,-38.9667
MEX59061,Mexico,2022,19.4989,-97.6483
CHI15754,Chile,2022,-44.7273,-72.6805
CHI15758,Chile,2022,-33.1137,-71.5637
CHI15759,Chile,2022,-22.0855,-70.193
MEX59067,Mexico,2022,19.4038,-99.5282
MEX59068,Mexico,2022,17.9661,-94.7217
MEX59043,Mexico,2022,19.4313,-99.1531
MEX59027,Mexico,2022,26.0924,-98.2781
MEX59041,Mexico,2022,19.7034,-101.192
COL10756,Colombia,2022,9.3023,-75.3955
BRA52677,Brazil,2022,-9.6658,-35.7353
ARG9994,Argentina,2022,-28.4744,-65.7793
PER4418,Peru,2022,-18.0147,-70.2536
PER4417,Peru,2022,-18.0147,-70.2536
ARG10009,Argentina,2022,-26.8198,-65.2169
ARG9995,Argentina,2022,-27.4541,-58.9808
ARG10005,Argentina,2022,-31.7398,-60.5227
ARG10007,Argentina,2022,-36.6205,-64.2899
CHI8618,Chile,2022,-33.036,-71.6296
CHI8617,Chile,2022,-37.0343,-73.1383
BRA52686,Brazil,2022,-22.2285,-45.9355
BRA52704,Brazil,2022,-23.5408,-46.3686
BRA52682,Brazil,2022,-12.9711,-38.5108
BRA52701,Brazil,2022,-22.8039,-43.3722
BRA52708,Brazil,2022,-23.6613,-46.701
BRA52690,Brazil,2022,-9.1102,-37.1249
ARG10004,Argentina,2022,-34.8411,-64.3749
ARG10008,Argentina,2022,-35.6598,-63.7557
ARG10006,Argentina,2022,-24.1894,-65.2945
ARG10003,Argentina,2022,-31.4355,-64.2009
BRA52685,Brazil,2022,-19.9208,-43.9378
ARG9998,Argentina,2022,-43.2527,-65.3062
ARG9997,Argentina,2022,-43.2993,-65.0935
ARG9996,Argentina,2022,-42.7672,-65.0363
ARG9991,Argentina,2022,-34.873,-57.8834
ARG9992,Argentina,2022,-34.9206,-57.9529
ARG9993,Argentina,2022,-34.9206,-57.9529
MEX59086,Mexico,2022,16.754,-93.1152
MEX59066,Mexico,2022,17.5516,-99.5011
ARG9999,Argentina,2022,-34.6141,-58.4579
ARG10000,Argentina,2022,-34.6141,-58.4579
ARG10001,Argentina,2022,-34.6141,-58.4579
ARG10002,Argentina,2022,-34.6141,-58.4579
MEX59069,Mexico,2022,22.7761,-102.5718
MEX59065,Mexico,2022,19.3908,-99.1954
MEX59026,Mexico,2022,17.9878,-92.9194
MEX59025,Mexico,2022,19.8382,-98.031
COL10755,Colombia,2022,8.6395,-72.7359
COL10750,Colombia,2022,10.3917,-75.4824
MEX59048,Mexico,2022,18.1379,-94.453
CHI15755,Chile,2022,-44.7273,-72.6805
CHI15756,Chile,2022,-31.6308,-71.1648
CHI15757,Chile,2022,-29.9045,-71.2489
MEX59075,Mexico,2022,18.4622,-97.392
MEX59018,Mexico,2022,18.3263,-97.348
MEX59019,Mexico,2022,19.7047,-99.1436
MEX59049,Mexico,2022,19.4169,-98.9453
MEX59070,Mexico,2022,19.359,-99.0926
MEX59033,Mexico,2022,19.4285,-99.1277
PER4419,Peru,2022,-8.0833,-79.0
PER4422,Peru,2022,-18.0147,-70.2536
COL10757,Colombia,2022,6.2496,-75.5774
ARG10025,Argentina,2022,-26.1813,-58.1881
ARG10024,Argentina,2022,-27.479,-58.816
ARG10029,Argentina,2022,-27.7984,-64.2728
ARG10023,Argentina,2022,-27.479,-58.816
CHI8624,Chile,2022,-41.1122,-73.0504
BRA52710,Brazil,2022,-9.6658,-35.7353
BRA52720,Brazil,2022,-15.7797,-47.9297
BRA52748,Brazil,2022,-23.9608,-46.3336
BRA52725,Brazil,2022,-15.5961,-56.0967
BRA52718,Brazil,2022,-12.9711,-38.5108
BRA52719,Brazil,2022,-12.517,-38.4928
BRA52750,Brazil,2022,-23.0264,-45.5553
BRA52731,Brazil,2022,-19.0008,-41.5383
