event_id_cnty,country,year,ntl_mean_5km,ntl_p90_5km,ntl_std_5km,ntl_year
ARG10064,Argentina,2022,0.6241020583892585,1.0010541677474976,0.740500084047757,2021
ARG10769,Argentina,2022,70.88884580779958,102.73296356201172,21.144682153290766,2021
ARG9394,Argentina,2022,2.4339660080405934,2.65425705909729,7.760411125453102,2021
ARG9381,Argentina,2022,4.692345918696411,14.426192283630371,5.379231353878931,2021
ARG9399,Argentina,2022,4.692345918696411,14.426192283630371,5.379231353878931,2021
ARG9408,Argentina,2022,4.692345918696411,14.426192283630371,5.379231353878931,2021
ARG9692,Argentina,2022,4.692345918696411,14.426192283630371,5.379231353878931,2021
ARG9861,Argentina,2022,4.692345918696411,14.426192283630371,5.379231353878931,2021
ARG10134,Argentina,2022,4.692345918696411,14.426192283630371,5.379231353878931,2021
ARG10396,Argentina,2022,4.692345918696411,14.426192283630371,5.379231353878931,2021
ARG11976,Argentina,2022,4.692345918696411,14.426192283630371,5.379231353878931,2021
ARG11657,Argentina,2022,0.45826301934817315,0.6254122853279114,0.36630791985349376,2021
ARG9646,Argentina,2022,14.843183253208725,50.59228706359863,21.8580439726499,2021
ARG9805,Argentina,2022,14.843183253208725,50.59228706359863,21.8580439726499,2021
ARG9906,Argentina,2022,14.843183253208725,50.59228706359863,21.8580439726499,2021
ARG9972,Argentina,2022,14.843183253208725,50.59228706359863,21.8580439726499,2021
ARG9997,Argentina,2022,14.843183253208725,50.59228706359863,21.8580439726499,2021
ARG10174,Argentina,2022,14.843183253208725,50.59228706359863,21.8580439726499,2021
ARG10218,Argentina,2022,14.843183253208725,50.59228706359863,21.8580439726499,2021
ARG10249,Argentina,2022,14.843183253208725,50.59228706359863,21.8580439726499,2021
ARG10276,Argentina,2022,14.843183253208725,50.59228706359863,21.8580439726499,2021
ARG10363,Argentina,2022,14.843183253208725,50.59228706359863,21.8580439726499,2021
ARG10583,Argentina,2022,14.843183253208725,50.59228706359863,21.8580439726499,2021
ARG10619,Argentina,2022,14.843183253208725,50.59228706359863,21.8580439726499,2021
ARG10618,Argentina,2022,14.843183253208725,50.59228706359863,21.8580439726499,2021
ARG10647,Argentina,2022,14.843183253208725,50.59228706359863,21.8580439726499,2021
ARG10648,Argentina,2022,14.843183253208725,50.59228706359863,21.8580439726499,2021
ARG10783,Argentina,2022,14.843183253208725,50.59228706359863,21.8580439726499,2021
ARG10897,Argentina,2022,14.843183253208725,50.59228706359863,21.8580439726499,2021
ARG10926,Argentina,2022,14.843183253208725,50.59228706359863,21.8580439726499,2021
ARG10934,Argentina,2022,14.843183253208725,50.59228706359863,21.8580439726499,2021
ARG10986,Argentina,2022,14.843183253208725,50.59228706359863,21.8580439726499,2021
ARG10991,Argentina,2022,14.843183253208725,50.59228706359863,21.8580439726499,2021
ARG10990,Argentina,2022,14.843183253208725,50.59228706359863,21.8580439726499,2021
ARG11063,Argentina,2022,14.843183253208725,50.59228706359863,21.8580439726499,2021
ARG11079,Argentina,2022,14.843183253208725,50.59228706359863,21.8580439726499,2021
ARG11080,Argentina,2022,14.843183253208725,50.59228706359863,21.8580439726499,2021
ARG11180,Argentina,2022,14.843183253208725,50.59228706359863,21.8580439726499,2021
ARG11607,Argentina,2022,14.843183253208725,50.59228706359863,21.8580439726499,2021
ARG11724,Argentina,2022,14.843183253208725,50.59228706359863,21.8580439726499,2021
ARG11725,Argentina,2022,14.843183253208725,50.59228706359863,21.8580439726499,2021
ARG11710,Argentina,2022,14.843183253208725,50.59228706359863,21.8580439726499,2021
ARG11857,Argentina,2022,14.843183253208725,50.59228706359863,21.8580439726499,2021
ARG11866,Argentina,2022,14.843183253208725,50.59228706359863,21.8580439726499,2021
ARG11881,Argentina,2022,14.843183253208725,50.59228706359863,21.8580439726499,2021
ARG11981,Argentina,2022,14.843183253208725,50.59228706359863,21.8580439726499,2021
ARG11964,Argentina,2022,14.843183253208725,50.59228706359863,21.8580439726499,2021
ARG9535,Argentina,2022,0.3139194687692583,0.34684209028879803,0.19383802685288762,2021
ARG9937,Argentina,2022,4.083167815717793,11.199832916259766,6.831881606967265,2021
ARG10566,Argentina,2022,36.06242226026928,89.385986328125,33.07198946595782,2021
ARG11228,Argentina,2022,36.06242226026928,89.385986328125,33.07198946595782,2021
ARG10702,Argentina,2022,15.332650919507048,45.14091491699219,17.925357713302333,2021
ARG10193,Argentina,2022,0.36074207790521856,0.4933641023569174,0.25808328045288187,2021
ARG11784,Argentina,2022,0.5508814208049895,0.5374006345387428,1.082067336208046,2021
ARG9542,Argentina,2022,3.090224016543716,9.333025932312012,3.8454697129244413,2021
ARG9613,Argentina,2022,3.090224016543716,9.333025932312012,3.8454697129244413,2021
ARG9737,Argentina,2022,3.090224016543716,9.333025932312012,3.8454697129244413,2021
ARG9974,Argentina,2022,3.090224016543716,9.333025932312012,3.8454697129244413,2021
ARG10395,Argentina,2022,3.090224016543716,9.333025932312012,3.8454697129244413,2021
ARG10287,Argentina,2022,18.284115626827386,57.58474349975586,23.298768385300924,2021
ARG10804,Argentina,2022,18.284115626827386,57.58474349975586,23.298768385300924,2021
ARG11281,Argentina,2022,18.284115626827386,57.58474349975586,23.298768385300924,2021
ARG11905,Argentina,2022,18.284115626827386,57.58474349975586,23.298768385300924,2021
ARG11335,Argentina,2022,1.8705695044444952,4.632657527923584,3.0416195066654157,2021
ARG9986,Argentina,2022,2.7022741916354587,6.599088191986084,5.3015193392973305,2021
ARG11809,Argentina,2022,56.60727279715683,79.83990235381074,21.077503369037142,2021
ARG11737,Argentina,2022,56.60727279715683,79.83990235381074,21.077503369037142,2021
ARG11813,Argentina,2022,56.60727279715683,79.83990235381074,21.077503369037142,2021
ARG9525,Argentina,2022,38.12849883110177,56.94995880126953,20.837707907125363,2021
ARG9592,Argentina,2022,38.12849883110177,56.94995880126953,20.837707907125363,2021
ARG10239,Argentina,2022,38.12849883110177,56.94995880126953,20.837707907125363,2021
ARG10263,Argentina,2022,38.12849883110177,56.94995880126953,20.837707907125363,2021
ARG10617,Argentina,2022,38.12849883110177,56.94995880126953,20.837707907125363,2021
ARG10808,Argentina,2022,38.12849883110177,56.94995880126953,20.837707907125363,2021
ARG11140,Argentina,2022,38.12849883110177,56.94995880126953,20.837707907125363,2021
ARG11193,Argentina,2022,38.12849883110177,56.94995880126953,20.837707907125363,2021
ARG11557,Argentina,2022,38.12849883110177,56.94995880126953,20.837707907125363,2021
ARG11630,Argentina,2022,38.12849883110177,56.94995880126953,20.837707907125363,2021
ARG11675,Argentina,2022,38.12849883110177,56.94995880126953,20.837707907125363,2021
ARG11641,Argentina,2022,38.12849883110177,56.94995880126953,20.837707907125363,2021
ARG11847,Argentina,2022,38.12849883110177,56.94995880126953,20.837707907125363,2021
ARG11371,Argentina,2022,1.4802587134986862,2.590630054473877,3.575912346190934,2021
ARG9596,Argentina,2022,42.986158436015394,84.26809692382812,30.641985448548212,2021
ARG10005,Argentina,2022,42.986158436015394,84.26809692382812,30.641985448548212,2021
ARG10237,Argentina,2022,42.986158436015394,84.26809692382812,30.641985448548212,2021
ARG10257,Argentina,2022,42.986158436015394,84.26809692382812,30.641985448548212,2021
ARG10510,Argentina,2022,42.986158436015394,84.26809692382812,30.641985448548212,2021
ARG10520,Argentina,2022,42.986158436015394,84.26809692382812,30.641985448548212,2021
ARG10616,Argentina,2022,42.986158436015394,84.26809692382812,30.641985448548212,2021
ARG10715,Argentina,2022,42.986158436015394,84.26809692382812,30.641985448548212,2021
ARG10802,Argentina,2022,42.986158436015394,84.26809692382812,30.641985448548212,2021
ARG11130,Argentina,2022,42.986158436015394,84.26809692382812,30.641985448548212,2021
ARG11187,Argentina,2022,42.986158436015394,84.26809692382812,30.641985448548212,2021
ARG11554,Argentina,2022,42.986158436015394,84.26809692382812,30.641985448548212,2021
ARG11540,Argentina,2022,42.986158436015394,84.26809692382812,30.641985448548212,2021
ARG11564,Argentina,2022,27.179507634792007,48.678016662597656,16.721317067357454,2021
ARG9688,Argentina,2022,3.8530330541511817,10.561631202697754,5.662439255124017,2021
ARG9402,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG9446,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG9455,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG9599,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG9645,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG9707,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG9800,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG9759,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG9841,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG9952,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG9987,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG10074,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG10299,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG10330,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG10451,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG10528,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG10521,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG10596,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG10622,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG10681,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG10670,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG10699,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG10700,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG10703,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG10735,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG10864,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG10865,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG10889,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG10900,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG10930,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG10940,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG10993,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11038,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11056,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11061,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11087,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11099,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11108,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11153,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11264,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11270,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11283,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11304,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11329,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11381,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11382,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11384,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11383,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11386,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11385,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11395,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11389,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11502,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11503,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11575,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11574,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11581,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11603,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11633,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11632,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11644,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11643,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11646,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11645,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11664,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11679,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11744,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11706,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11745,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11730,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11697,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11805,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11806,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11808,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11823,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG12009,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11856,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11867,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11891,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11904,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11906,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11942,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG12012,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11909,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG12109,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11945,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG12032,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG12033,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG12051,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG12046,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11974,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11979,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG11989,Argentina,2022,63.14050407902867,100.79302909157494,39.52750986365272,2021
ARG9382,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG9388,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG9401,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG9427,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG9574,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG9644,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG9773,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG9791,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG9822,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG9832,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG9890,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG9894,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG10025,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG10111,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG10119,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG10128,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG10137,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG10171,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG10258,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG10321,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG10473,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG10499,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG10558,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG10610,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG10692,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG10716,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG10732,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG10803,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG10831,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG10909,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG11011,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG11065,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG11071,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG11106,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG11133,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG11166,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG11188,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG11212,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG11293,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG11301,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG11334,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG11315,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG11316,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG11327,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG11328,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG11475,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG11510,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG11562,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG11596,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG11621,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG11785,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG11883,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG11922,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG11980,Argentina,2022,43.96650600960836,112.39151000976562,38.65399967489316,2021
ARG10881,Argentina,2022,0.3263777500766229,0.3826906085014343,0.13691911450867833,2021
ARG10761,Argentina,2022,7.884438289658278,28.62346649169922,13.076409167058188,2021
ARG11366,Argentina,2022,1.4997321172626101,3.2088886499404907,2.9182219372105753,2021
ARG11519,Argentina,2022,1.4997321172626101,3.2088886499404907,2.9182219372105753,2021
ARG10838,Argentina,2022,0.3667674492580249,0.5475120544433594,0.25396644776568716,2021
ARG11787,Argentina,2022,0.3667674492580249,0.5475120544433594,0.25396644776568716,2021
ARG10866,Argentina,2022,0.8705195679841853,1.9817633587108923,1.3053832129368288,2021
ARG11448,Argentina,2022,2.6311603905513175,3.6174992322921753,8.275692734806029,2021
ARG9662,Argentina,2022,8.422601411022914,30.20909881591797,14.225086662890197,2021
ARG9504,Argentina,2022,23.295937084936185,38.47049140930176,74.8377552629617,2021
ARG11825,Argentina,2022,23.295937084936185,38.47049140930176,74.8377552629617,2021
ARG11832,Argentina,2022,23.295937084936185,38.47049140930176,74.8377552629617,2021
ARG11855,Argentina,2022,23.295937084936185,38.47049140930176,74.8377552629617,2021
ARG9594,Argentina,2022,40.63113195522941,70.77194213867188,22.64402549009188,2021
ARG9837,Argentina,2022,40.63113195522941,70.77194213867188,22.64402549009188,2021
ARG10073,Argentina,2022,40.63113195522941,70.77194213867188,22.64402549009188,2021
